[2025-10-29 17:37:17,385: INFO: main: wlcm to our log page]
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\components\model_training.py", line 45, in train_valid_generator
    self.valid_generator = valid_datagenerator.flow_from_directory(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 1138, in flow_from_directory
    return DirectoryIterator(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 453, in __init__
    for subdir in sorted(os.listdir(directory)):
FileNotFoundError: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images'
[2025-11-11 17:20:36,409: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 17:20:36,411: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:20:36,412: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:20:36,413: INFO: common: created directory at: artifacts]
[2025-11-11 17:20:36,413: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-11 17:20:36,414: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:20:51,867: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1vlhZ5c7abUKF8xXERIw6m9Te8fW7ohw3/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:20:52,284: INFO: main: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-11 17:20:52,284: INFO: main: ****************]
[2025-11-11 17:20:52,284: INFO: main: >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2025-11-11 17:20:52,286: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:20:52,288: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:20:52,288: INFO: common: created directory at: artifacts]
[2025-11-11 17:20:52,288: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-11 17:20:52,546: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:20:52,648: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:20:52,717: INFO: main: >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x==========x]
[2025-11-11 17:20:52,719: INFO: main: ************]
[2025-11-11 17:20:52,719: INFO: main: >>>>>> Stage Training started <<<<<<]
[2025-11-11 17:20:52,720: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:20:52,721: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:20:52,722: INFO: common: created directory at: artifacts]
[2025-11-11 17:20:52,722: INFO: common: created directory at: artifacts\training]
[2025-11-11 17:20:52,844: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 17:20:52,850: ERROR: main: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images']
Traceback (most recent call last):
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\main.py", line 41, in <module>
    obj.main()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\pipeline\stage_03_model_training.py", line 17, in main
    training.train_valid_generator()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\components\model_training.py", line 45, in train_valid_generator
    self.valid_generator = valid_datagenerator.flow_from_directory(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 1138, in flow_from_directory
    return DirectoryIterator(
  File "E:\New folder\envs\kidney\lib\site-packages\keras\src\legacy\preprocessing\image.py", line 453, in __init__
    for subdir in sorted(os.listdir(directory)):
FileNotFoundError: [WinError 3] The system cannot find the path specified: 'artifacts\\data_ingestion\\Kidney-CT-Scan-Images\\Kidney-CT-Scan-Images'
[2025-11-11 17:26:33,738: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 17:26:33,739: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:26:33,741: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:26:33,754: ERROR: main: "'ConfigBox' object has no attribute 'artifacts_root'"]
Traceback (most recent call last):
  File "box\box.py", line 503, in box.box.Box.__getitem__
KeyError: 'artifacts_root'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "box\box.py", line 536, in box.box.Box.__getattr__
  File "box\box.py", line 524, in box.box.Box.__getitem__
box.exceptions.BoxKeyError: "'artifacts_root'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "box\box.py", line 538, in box.box.Box.__getattr__
AttributeError: 'ConfigBox' object has no attribute 'artifacts_root'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "box\config_box.py", line 28, in box.config_box.ConfigBox.__getattr__
  File "box\box.py", line 552, in box.box.Box.__getattr__
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'artifacts_root'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "box\box.py", line 503, in box.box.Box.__getitem__
KeyError: 'artifacts_root'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "box\box.py", line 536, in box.box.Box.__getattr__
  File "box\box.py", line 524, in box.box.Box.__getitem__
box.exceptions.BoxKeyError: "'artifacts_root'"

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "box\box.py", line 538, in box.box.Box.__getattr__
AttributeError: 'ConfigBox' object has no attribute 'artifacts_root'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\main.py", line 14, in <module>
    obj.main()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\pipeline\stage01_data_ingestion.py", line 12, in main
    config = ConfigurationManager()
  File "E:\Kidney project\Kidney-disease-classification-with-mlflow-dvc\src\KidneyClassification\config\configuration.py", line 19, in __init__
    create_directories([self.config.artifacts_root])
  File "box\config_box.py", line 30, in box.config_box.ConfigBox.__getattr__
  File "box\box.py", line 552, in box.box.Box.__getattr__
box.exceptions.BoxKeyError: "'ConfigBox' object has no attribute 'artifacts_root'"
[2025-11-11 17:37:58,496: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 17:37:58,500: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:37:58,501: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:37:58,502: INFO: common: created directory at: artifacts]
[2025-11-11 17:37:58,502: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-11 17:37:58,503: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:39:03,767: INFO: data_ingestion: downloaded data from https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 17:39:08,844: INFO: main: >>>>>> stage Data Ingestion Stage completed <<<<<<

x==========x]
[2025-11-11 17:39:08,844: INFO: main: ****************]
[2025-11-11 17:39:08,844: INFO: main: >>>>>> Stage Prepare Base Model Stage started <<<<<<]
[2025-11-11 17:39:08,846: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:39:08,848: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:39:08,848: INFO: common: created directory at: artifacts]
[2025-11-11 17:39:08,849: INFO: common: created directory at: artifacts/prepare_base_model]
[2025-11-11 17:39:09,109: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:39:09,224: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 17:39:09,303: INFO: main: >>>>>> Stage Prepare Base Model Stage completed <<<<<<

x==========x]
[2025-11-11 17:39:09,303: INFO: main: ************]
[2025-11-11 17:39:09,304: INFO: main: >>>>>> Stage Training started <<<<<<]
[2025-11-11 17:39:09,306: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 17:39:09,307: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 17:39:09,308: INFO: common: created directory at: artifacts]
[2025-11-11 17:39:09,309: INFO: common: created directory at: artifacts\training]
[2025-11-11 17:39:09,431: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:46:31,639: WARNING: saving_api: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. ]
[2025-11-11 18:46:31,695: INFO: main: >>>>>> Stage Training completed <<<<<<

x==========x]
[2025-11-11 18:46:31,696: INFO: main: ***************]
[2025-11-11 18:46:31,696: INFO: main: >>>>> stage Evaluation stage started <<<<<]
[2025-11-11 18:46:31,698: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 18:46:31,699: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 18:46:31,700: INFO: common: created directory at: artifacts]
[2025-11-11 18:46:31,810: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:48:04,025: INFO: common: json file saved at: scores.json]
[2025-11-11 18:48:04,026: INFO: common: json file saved at: scores.json]
[2025-11-11 18:48:15,577: INFO: main: >>>>> stage Evaluation stage completed <<<<<

x=========x]
[2025-11-11 18:48:41,024: INFO: main: >>>>>> stage Data Ingestion Stage started <<<<<<]
[2025-11-11 18:48:41,026: INFO: common: yaml file: config\config.yaml loaded successfully]
[2025-11-11 18:48:41,028: INFO: common: yaml file: params.yaml loaded successfully]
[2025-11-11 18:48:41,028: INFO: common: created directory at: artifacts]
[2025-11-11 18:48:41,028: INFO: common: created directory at: artifacts/data_ingestion]
[2025-11-11 18:48:41,030: INFO: data_ingestion: Downloading file from : https://drive.google.com/file/d/1ZGm5yeADS36R1G2pkvPImYWjM-McvLht/view?usp=sharing into file : artifacts/data_ingestion/data.zip]
[2025-11-11 18:52:43,092: INFO: _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://10.234.91.165:8080]
[2025-11-11 18:52:43,092: INFO: _internal: [33mPress CTRL+C to quit[0m]
[2025-11-11 18:53:13,042: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 18:53:13] "GET / HTTP/1.1" 200 -]
[2025-11-11 18:53:27,100: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:53:27,551: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 18:53:27] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 18:53:31,668: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:53:32,038: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 18:53:32] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 18:53:32,987: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:53:33,353: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 18:53:33] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 18:53:34,080: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:53:34,452: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 18:53:34] "POST /predict HTTP/1.1" 200 -]
[2025-11-11 18:53:35,107: WARNING: saving_utils: Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2025-11-11 18:53:35,443: WARNING: polymorphic_function: 5 out of the last 5 calls to <function TensorFlowTrainer.make_predict_function.<locals>.one_step_on_data_distributed at 0x000001EF128FD790> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.]
[2025-11-11 18:53:35,473: INFO: _internal: 127.0.0.1 - - [11/Nov/2025 18:53:35] "POST /predict HTTP/1.1" 200 -]
